,B/Plasma,Cancer Epithelial,Endothelial,Fibroblasts,Myeloid,PVL,T/NK Cells
CAVIN2,0.032973117759561014,0.07697514560320502,3.259648742727117,0.05575289555822156,0.16553885847287547,0.3458586908953694,0.03194089852943048
CAVIN3,0.0817064995329914,0.7283678421193399,2.2953386605370723,1.930995947745957,0.14478659934662896,5.234928645936878,0.039771356505786074
CCDC80,0.07803852385150423,0.2317696432948314,0.3517417328388835,11.10834442202659,0.06555122033102398,1.104567605669063,0.06401235331098701
CCL19,0.14739698246156374,0.854346549640071,0.11982289607507235,2.588087908514999,0.1839023296925482,8.928177154690314,0.02841982537311972
CCL2,0.5073835719910954,1.6161694365693897,2.5773054827605684,2.7029326893609267,5.510679812044484,9.22654989372541,0.06981571292003247
CCL3,1.865870035253428,0.33365148288998325,0.4716948017721434,0.4989365691440618,14.334197161272112,0.19357879776686998,5.002629676510556
CCL4,3.623849512016384,0.4626492876256226,0.4531070971283621,0.7618053862452256,12.906114522244733,0.4443594160196487,30.180187983270116
CCL4L2,1.376204037881529,0.1839779847585763,0.20801829072398637,0.6683733961778036,8.663275787689946,0.20704078402470127,5.351362873122204
CCL5,4.295017901324532,0.5381891007349472,0.40547448940628517,1.399163733356556,2.0302237271764025,0.3390146775037097,26.48487719077234
CCN2,0.09595433108823263,0.6637393957832126,3.60817497352866,15.89635392038923,0.08395107571344719,1.7482022171427847,0.08583290178400994
CD14,0.25010521345211123,0.19636116611758409,0.23041830007254796,0.16155400846616103,6.5446998010351,0.055054583379082686,0.0653227065877868
CD2,0.9364630406800072,0.11657106836398326,0.060501543363808516,0.15681546119414172,0.2681557085756338,0.05303878326148255,5.786723574702334
CD24,2.245534365826286,9.860253358847958,0.1948720746929246,0.47651136060821947,0.41864377627368793,0.7152503810508758,0.43255399767565544
CD247,0.27816959425564824,0.04314311496095563,0.018295941663319652,0.03549460418851518,0.09291138998017899,0.01536702819608666,4.659739189423127
CD34,0.047923295433605635,0.05716425387664926,4.751602874174824,0.39825373988042717,0.015381080333801879,0.13822323092574992,0.02408376727560368
CD3D,0.7478178534285315,0.14690031757989805,0.06627070109991193,0.13201097588173794,0.17562697017459525,0.05030619767797258,4.608262888467933
CD3E,0.4336048812403916,0.10707978093425671,0.05315987909078981,0.09119649718686564,0.14420682378177094,0.05004151045461053,5.408055788850373
CD52,11.02704734149763,0.5432473137063806,0.2525379349070326,0.49809080825324303,3.845763899178394,0.2002021821989409,12.731161961779502
CD68,0.6216728877056586,0.14609442806068945,0.15106345658332232,0.4001699804893487,8.341103791603423,0.12276978953901602,0.11192217985467745
CD69,7.540308682525492,0.41561523364210534,0.15787445839518813,0.21971153216529246,2.0303189469280167,0.08929398514725836,12.216865685916769
CD7,0.7254958583107934,0.11388359992743119,0.051357567776935106,0.0994847964312139,0.2650994460486917,0.025717731354506564,9.150008543027417
CD74,86.06025362142454,6.023196709269969,68.7413091156209,5.147827134912544,150.25994314313152,2.8400018664491444,15.077453801364111
CD79A,8.674876572157823,0.02433316358110352,0.015891972838521624,0.02858330910933964,0.039221599412731914,0.01531904136036001,0.12164935357615458
CD8A,0.14976957453822218,0.025489052626073462,0.022382796530581017,0.042908069431089615,0.10216810627872666,0.05220259370014485,2.7232615917920833
CD93,0.08461194049520206,0.06315675145865521,4.265711960444278,0.12220345055979767,0.6731798521549792,0.23230428863413533,0.03616504830848194
CDH11,0.02289951465900617,0.09028143942401759,0.12009714085877626,3.9268602369779737,0.016555959206205183,0.30785680953677674,0.009296463505041763
CDH5,0.013366240288704536,0.017793989023882666,2.77623547557357,0.04494701431142274,0.007034050634582118,0.03995264277214265,0.009623338020664804
CFD,0.21669535195761988,0.9989398768355251,0.1774834704292143,9.650292504894852,2.425834821563445,0.9385874988175976,0.1575969890949409
CLDN3,0.13351929784877017,2.4591404329998343,0.05320382886598837,0.12234126814348498,0.1047249055305143,0.1346221179397537,0.0616695162219425
CLDN4,0.25263060163904577,5.771179744026266,0.2382644466925726,0.30491775187031106,0.23994276541860213,0.33038240271626634,0.1504885542415895
CLDN5,0.07873351855234,0.12447567801064935,8.698099191443001,0.12471242604094213,0.02405077457293263,0.15312497955369478,0.03245305232817296
CLEC14A,0.051667749904493535,0.06284443839353253,5.299311779860945,0.1360400136005762,0.01206784524783553,0.10101459830846521,0.012007500320662012
CLEC3A,0.014897248329036761,1.9080696458455173,0.0027717775476629783,0.012335219491761007,0.01724504629384614,0.03632395680941486,0.005158711196367796
COL10A1,0.01706932972602046,0.02211154276846131,0.03945832795692328,6.27211725671728,0.02773361810864834,0.046137957969454586,0.008392176493393945
COL11A1,0.04815805014428225,0.02800882083970875,0.03448596995263016,7.054045960119517,0.026625078964750963,0.03359595716868979,0.012300617610403658
COL12A1,0.06673114322173875,0.16697651739256814,0.1567637050694971,7.002997138525389,0.03495448524494748,0.6332359254940945,0.022495652039217863
COL15A1,0.05940150009963717,0.06258417804096655,4.371550536116817,1.6169831978102673,0.05005533193047962,0.25769572252486767,0.02573008339743986
COL18A1,0.07819505470298213,0.603531744482102,1.7165415549504888,2.7692222386552365,0.11140821938986988,6.772085347648393,0.11375269626973386
COL1A1,0.6094984121815731,0.6941364182813103,0.7350403307720459,143.7200528007857,0.4860994648704203,6.3215535059085015,0.4739627613911175
COL1A2,0.6294920938685509,0.7621901466456548,1.062116143621518,195.21205859009322,0.6339604648655298,7.05654243571596,0.2832729738152578
COL3A1,0.4308875160947173,0.45864758568425257,0.5088240416078066,75.98991400523803,0.32183381918822296,4.629785260008761,0.18398342898519793
COL4A1,0.09569067137726726,0.2346745302109673,6.20706308314613,2.0098327109545395,0.03529858248833103,4.060559155397599,0.02111661833733231
COL5A1,0.03817590489915462,0.07315281432797424,0.11521371327229368,9.312854253601573,0.04784089023152388,0.4539520972109785,0.023700232318033188
COL5A2,0.07605847347861346,0.11765222971020704,0.3021005937933047,11.558582909546748,0.05740712375943365,1.386756025994399,0.030495285178171343
COL6A1,0.10206154580168993,0.3455955795829427,0.34874363694304544,14.361933475858452,0.21285520687873893,2.491781487236942,0.0810806669713177
COL6A2,0.11897988028324373,0.42361404624302396,0.7174242692287064,15.805707228013956,0.15878645623693902,4.552542760341943,0.2027512124555377
COL6A3,0.16074438540348945,0.1278139854779372,0.1952191261293481,16.471078832924963,0.10688282021648608,0.9775115071373993,0.13498587017964941
COL8A1,0.026022224091617384,0.07490150833066908,0.12633558564616895,4.615895223451396,0.0205617052082253,0.09777252510304191,0.011967773619144261
CORO1A,4.522178613215494,0.3175969751904458,0.11935889174635306,0.22235521191181837,2.476808655512595,0.13562707863233556,8.04273783978216
COX4I2,0.005019641690745296,0.18915255683386575,0.055095225228374546,0.2866779703159691,0.0012724248870833686,2.711502074570545,0.0033647248275152277
COX6C,3.586710529888581,23.379522604470704,4.434851425569735,5.279658866196212,5.178676931594729,6.496174682272269,3.6395905541147666
CPB1,0.09739531559651075,6.649076669784188,0.3376120741589168,3.19586545880698,0.7475099844990276,0.6453126831560918,0.024566686853989304
CPE,0.038283374930016205,0.6124840446722406,0.2864967734656494,2.2176566795316366,0.01657060647956052,5.038554756742539,0.02795292599412061
CRABP2,0.15089001708847705,4.273058903512059,0.12360474189315503,2.055715958809906,0.2723522170348314,0.35418310210250187,0.09344617310057965
CRIP2,0.4040887946720324,2.8092226164944982,10.083593031080513,1.3772747370898806,0.15133080613564007,6.083024770773425,0.1918559894451281
CRYAB,0.15880801452811283,2.261711532226744,0.08573780665577804,0.7815512908983915,0.09380977621323311,4.351517198737291,0.0588688105822208
CSRP1,0.41697315401353163,1.614747994264472,1.1889158279459444,1.5297720020541128,0.4595549650474,6.1197931833171,0.38270198833643587
CSRP2,0.06265333437986685,0.6861061354391103,1.761045891577881,0.9806813865476374,0.024490509612357193,4.179209670381389,0.018391967365833123
CST3,4.36930490271539,8.852563433857362,14.204462872501692,16.784759348854333,42.175204607068814,12.014277111774895,0.7451797247924944
CST7,0.4956044731891798,0.07812558996228111,0.03332797515032484,0.23725838294112558,0.49181009838916584,0.0362278416655466,8.168899222322807
CTHRC1,0.1823565896761274,0.38416998063000185,1.0502510714545108,14.206556508548589,0.09382415670302222,0.34249877128262235,0.062268602898439385
CTSB,2.1062920864952956,1.6916248438372814,2.097751479858052,5.552919123441588,17.9492468423151,1.2910644328808016,0.9020557792190698
CTSD,1.6735899598901582,2.209915084594545,1.7170498516139936,1.9657927936633288,19.604720326180853,2.166993583368661,3.5829982768698345
CTSK,0.1752494031184256,0.2395260564245949,0.09551287594852313,10.354293851626062,1.1989903131489776,0.42362766174154615,0.06597223961856617
CTSS,2.68798736780851,0.30521789883016603,0.8054652544425207,0.49855471179872246,8.757571728430465,0.17897874088425553,1.1360977255659415
CTSW,0.31696908273655366,0.05165814298268957,0.02265490230875406,0.05925534732228258,0.1553587433106236,0.02076608524137787,6.360314399017999
CXCL10,1.2878888198017395,0.2436271825472097,0.49833976153928594,1.2084970863058369,5.995389673332515,0.6774683597661473,0.10876436535797063
CXCL14,0.09727391700516569,4.880872072727534,0.14980771326519132,12.538333916768991,0.1720359181607292,1.6258975199942152,0.06456094360842654
CXCL8,0.4649979748235463,0.3243276194153244,0.1438563110253131,0.1367850667131494,5.374915442229411,0.03657728665663341,0.057968178513294534
CXCR4,12.269887545411274,0.6584889054674478,0.5250493446441565,0.4199544777006755,5.284506562291373,0.19302071697077927,17.4328892071418
CYTIP,2.639564794117578,0.0978853845645902,0.039041024023076944,0.08953047215114693,0.9105348307164507,0.05569003011196141,4.166590734919302
CYYR1,0.05575824960215573,0.09048351066368526,2.6646414984709836,0.04885216215286172,0.016908932885981654,0.06680498881425982,0.007519452238311624
DCN,0.28146397032781917,0.31228784433888995,0.35973555137173474,46.277630211082936,0.18520507409206283,1.411581916239386,0.2887521469157765
